Date,Time,Item,Group,Category,Barcode Number,QTY Sold,Unit Price,Total Price,WAC per PC,Total WAC,Daily Gross Profit,Loyalty Card,Customer Name,Customer Debt Status,Payment Type,UserID,TransactionID
5/17/2026,20:47:55,Sembe-25kg,,Nafaka,0,5,"1,500.00","7,500.00","1,180.00","5,900.00","1,600.00",,,,,,
5/17/2026,20:47:55,Mirinda-600mL,,Vinywaji,6.2011E+12,1,"1,000.00","1,000.00",830.3,830.3,169.7,,,,,,
5/17/2026,20:47:55,Pipi/Bigijii@50,,Vitamu,0,10,50,500,31.63,316.33,183.67,,,,,,
5/17/2026,20:47:55,Pepsi : 350ml,,Vinywaji,0,1,700,700,500,500,200,,,,,,
5/17/2026,20:47:55,Master(R),,Sigara & RIZLA,0,2,150,300,104.65,209.31,90.69,,,,,,
5/17/2026,20:47:55,Mafuta/Kupikia-20L,,Viungo,0,0.5,"6,000.00","3,000.00","4,060.98","2,030.49",969.51,,,,,,
5/17/2026,21:32:14,Mafuta/Kupikia-20L,,Viungo,0,0.5,"6,000.00","3,000.00","4,060.98","2,030.49",969.51,,,,,,
5/17/2026,21:32:14,Mirinda-Black : 350ml,,Vinywaji,0,2,700,"1,400.00",500,"1,000.00",400,,,,,,
5/17/2026,21:32:14,Mirinda-600mL,,Vinywaji,6.2011E+12,3,"1,000.00","3,000.00",830.3,"2,490.91",509.09,,,,,,
5/17/2026,21:32:14,Mayai@Kizungu,,Viungo,0,7,350,"2,450.00",266.67,"1,866.67",583.33,,,,,,
5/17/2026,21:32:14,Sembe-25kg,,Nafaka,0,5.5,"1,500.00","8,250.00","1,180.00","6,490.00","1,760.00",,,,,,
5/17/2026,21:32:14,Pepsi : 350ml,,Vinywaji,0,2,700,"1,400.00",500,"1,000.00",400,,,,,,
5/17/2026,21:32:14,Pipi/Bigijii@50,,Vitamu,0,10,50,500,31.63,316.33,183.67,,,,,,
5/17/2026,21:32:14,Winston(R),,Sigara & RIZLA,0,5,200,"1,000.00",130.53,652.63,347.37,,,,,,
5/17/2026,22:31:06,Double(KK)-200ml,,Vinywaji,6.20301E+12,0.5,"2,000.00","1,000.00","1,794.67",897.33,102.67,,,,,,
5/17/2026,22:31:06,Dalan- Soap-125g,,Usafi:Binafsi,0,3,"1,500.00","4,500.00","1,083.33","3,250.00","1,250.00",,,,,,
5/17/2026,22:31:06,Nyota/Kali,,Sigara & RIZLA,0,10,150,"1,500.00",85.48,854.78,645.22,,,,,,
5/17/2026,22:31:06,Winston(R),,Sigara & RIZLA,0,2,200,400,130.53,261.05,138.95,,,,,,
5/17/2026,22:49:03,Ngano-25kg,,Nafaka,0,1.5,"1,800.00","2,700.00","1,507.14","2,260.71",439.29,,,,,,
5/17/2026,22:49:03,Azam-Cola-300ML,,Vinywaji,6.20301E+12,1,600,600,423.55,423.55,176.45,,,,,,
5/17/2026,22:49:03,Mirinda-600mL,,Vinywaji,6.2011E+12,1,"1,000.00","1,000.00",830.3,830.3,169.7,,,,,,
5/18/2026,9:52:46,Mafuta/Kupikia-20L,,Viungo,0,2,"6,000.00","12,000.00","4,060.98","8,121.95","3,878.05",,,,,,
5/18/2026,9:52:46,Sukari(Kupima) - 50kg,,Viungo,0,0.3,"3,000.00",750,"2,360.00",590,160,,,,,,
5/18/2026,9:52:46,Niceone-180g,,Usafi:Jumla,6.20302E+12,2,500,"1,000.00",417.5,835,165,,,,,,
5/18/2026,9:52:46,Jambo:Bolibo-300ml,,Vinywaji,6.203E+12,2,600,"1,200.00",428.57,857.14,342.86,,,,,,
5/18/2026,9:52:46,Winston(R),,Sigara & RIZLA,0,20,200,"4,000.00",130.53,"2,610.53","1,389.47",,,,,,
5/18/2026,12:19:10,Azam-Cola-300ML,,Vinywaji,6.20301E+12,3,600,"1,800.00",423.55,"1,270.65",529.35,,,,,,
5/18/2026,12:19:10,Winston(R),,Sigara & RIZLA,0,5,200,"1,000.00",130.53,652.63,347.37,,,,,,
5/18/2026,12:19:10,Mirinda-Black : 350ml,,Vinywaji,0,1,700,700,500,500,200,,,,,,
5/18/2026,12:19:10,Niceone-400g,,Usafi:Jumla,6.20302E+12,1,"1,000.00","1,000.00",837.5,837.5,162.5,,,,,,
5/18/2026,12:19:10,Pipi/Bigijii@50,,Vitamu,0,1,50,50,31.63,31.63,18.37,,,,,,
5/18/2026,13:39:56,Azam-Cola-300ML,,Vinywaji,6.20301E+12,3,600,"1,800.00",423.55,"1,270.65",529.35,,,,,,
5/18/2026,13:39:56,Winston(R),,Sigara & RIZLA,0,16,200,"3,200.00",130.53,"2,088.42","1,111.58",,,,,,
5/18/2026,13:39:56,Mirinda-Black : 350ml,,Vinywaji,0,1,700,700,500,500,200,,,,,,
5/18/2026,13:39:56,Niceone-400g,,Usafi:Jumla,6.20302E+12,1,"1,000.00","1,000.00",837.5,837.5,162.5,,,,,,
5/18/2026,13:39:56,Pipi/Bigijii@50,,Vitamu,0,1,50,50,31.63,31.63,18.37,,,,,,
5/18/2026,13:39:56,Master(R),,Sigara & RIZLA,0,3,150,450,104.65,313.96,136.04,,,,,,
5/18/2026,13:39:56,Jambo:Cocopine-300ml,,Vinywaji,6.203E+12,1,600,600,417.29,417.29,182.71,,,,,,
5/18/2026,13:39:56,Mafuta/Kupikia-20L,,Viungo,0,0.3,"6,000.00","1,500.00","4,060.98","1,015.24",484.76,,,,,,
5/18/2026,14:45:10,Double(KK)-200ml,,Vinywaji,6.20301E+12,1,"2,000.00","2,000.00","1,794.67","1,794.67",205.33,,,,,,
5/18/2026,14:45:10,Azam-Cola-300ML,,Vinywaji,6.20301E+12,1,600,600,423.55,423.55,176.45,,,,,,
5/18/2026,14:45:10,Jobo-200ML,,Vinywaji,6.20304E+12,1,"2,000.00","2,000.00","1,723.96","1,723.96",276.04,,,,,,
5/18/2026,14:45:10,Mirinda-600mL,,Vinywaji,6.2011E+12,1,"1,000.00","1,000.00",830.3,830.3,169.7,,,,,,
5/18/2026,14:45:10,Uhai(W)-1.6L,,Vinywaji,6.20301E+12,1,800,800,498.15,498.15,301.85,,,,,,
5/18/2026,17:41:08,Mayai@Kizungu,,Viungo,0,17,350,"5,950.00",266.67,"4,533.33","1,416.67",,,,,,
5/18/2026,17:41:08,Pipi/Bigijii@50,,Vitamu,0,9,50,450,31.63,284.69,165.31,,,,,,
5/18/2026,17:41:08,Pipi/Bigijii@100,,Vitamu,0,1,100,100,59.76,59.76,40.24,,,,,,
5/18/2026,17:41:08,Pepsi : 600ML,,Vinywaji,6.2011E+12,2,"1,000.00","2,000.00",800,"1,600.00",400,,,,,,
5/18/2026,17:41:08,Jambo:Bolibo-300ml,,Vinywaji,6.203E+12,1,600,600,428.57,428.57,171.43,,,,,,
5/18/2026,17:41:08,Mirinda-600mL,,Vinywaji,6.2011E+12,1,"1,000.00","1,000.00",830.3,830.3,169.7,,,,,,
5/18/2026,17:41:08,Uhai(W)-1L,,Vinywaji,6.20301E+12,1,600,600,417.49,417.49,182.51,,,,,,
5/18/2026,17:41:08,Winston(R),,Sigara & RIZLA,0,15,200,"3,000.00",130.53,"1,957.89","1,042.11",,,,,,
5/18/2026,17:41:08,Mafuta/Kupikia-20L,,Viungo,0,0.3,"6,000.00","1,500.00","4,060.98","1,015.24",484.76,,,,,,
5/18/2026,19:00:45,Pipi/Bigijii@50,,Vitamu,0,6,50,300,31.63,189.8,110.2,,,,,,
5/18/2026,19:00:45,Mayai@Kizungu,,Viungo,0,1,350,350,266.67,266.67,83.33,,,,,,
5/18/2026,19:00:45,Sukari(Kupima) - 50kg,,Viungo,0,0.3,"3,000.00",750,"2,360.00",590,160,,,,,,
5/18/2026,19:19:01,Mafuta/Kupikia-20L,,Viungo,0,0.3,"6,000.00","1,500.00","4,060.98","1,015.24",484.76,,,,,,
5/18/2026,19:19:01,Mshumaa,,Jikoni,6.203E+12,1,500,500,277.78,277.78,222.22,,,,,,
5/18/2026,19:19:01,Pipi/Bigijii@100,,Vitamu,0,4,100,400,59.76,239.02,160.98,,,,,,
5/18/2026,19:19:01,Smart Gin-200ML,,Vinywaji,6.20301E+12,0.5,"2,000.00","1,000.00","1,744.28",872.14,127.86,,,,,,
5/18/2026,19:19:01,Robin-Thread,,Usafi:Binafsi,0,1,"1,500.00","1,500.00","1,000.00","1,000.00",500,,,,,,
5/18/2026,21:07:45,Sukari(Kupima) - 50kg,,Viungo,0,0.5,"3,000.00","1,500.00","2,360.00","1,180.00",320,,,,,,
5/18/2026,21:07:45,Pipi/Bigijii@50,,Vitamu,0,16,50,800,31.63,506.12,293.88,,,,,,
5/18/2026,21:07:45,Winston(R),,Sigara & RIZLA,0,7,200,"1,400.00",130.53,913.68,486.32,,,,,,
5/18/2026,21:07:45,Dodoki : Mkono,,Usafi:Binafsi,0,1,"1,000.00","1,000.00",666.67,666.67,333.33,,,,,,
5/18/2026,21:07:45,Smart Gin-200ML,,Vinywaji,6.20301E+12,0.5,"2,000.00","1,000.00","1,744.28",872.14,127.86,,,,,,
5/18/2026,21:30:10,Uhai(W)-1.6L,,Vinywaji,6.20301E+12,2,800,"1,600.00",498.15,996.3,603.7,,,,,,
5/18/2026,21:30:10,Pepsi : 600ML,,Vinywaji,6.2011E+12,1,"1,000.00","1,000.00",800,800,200,,,,,,
5/18/2026,21:30:10,Mshumaa,,Jikoni,6.203E+12,1,500,500,277.78,277.78,222.22,,,,,,
5/18/2026,21:30:10,Winston(R),,Sigara & RIZLA,0,3,200,600,130.53,391.58,208.42,,,,,,
5/18/2026,21:30:10,Pipi/Bigijii@50,,Vitamu,0,1,50,50,31.63,31.63,18.37,,,,,,
5/18/2026,22:11:13,Uhai(W)-1.6L,,Vinywaji,6.20301E+12,3,800,"2,400.00",498.15,"1,494.44",905.56,,,,,,
5/18/2026,22:11:13,Pepsi : 600ML,,Vinywaji,6.2011E+12,1,"1,000.00","1,000.00",800,800,200,,,,,,
5/18/2026,22:11:13,Mshumaa,,Jikoni,6.203E+12,1,500,500,277.78,277.78,222.22,,,,,,
5/18/2026,22:11:13,Winston(R),,Sigara & RIZLA,0,3,200,600,130.53,391.58,208.42,,,,,,
5/18/2026,22:11:13,Pipi/Bigijii@50,,Vitamu,0,1,50,50,31.63,31.63,18.37,,,,,,
5/18/2026,22:48:42,Sparletta : 350mL,,Vinywaji,0,1,800,800,563,563,237,,,,,,
5/18/2026,22:48:42,Azam-Malt-300ML,,Vinywaji,6.00964E+12,1,600,600,496.79,496.79,103.21,,,,,,
5/18/2026,22:48:42,Konyagi(S)- 200ML,,Vinywaji,6.20301E+12,1,"4,500.00","4,500.00","3,523.81","3,523.81",976.19,,,,,,
5/18/2026,22:48:42,K-vant(S)-250ML,,Vinywaji,6.203E+12,2,"4,500.00","9,000.00","3,340.74","6,681.48","2,318.52",,,,,,
5/18/2026,22:56:24,K-vant(L)- 750ML,,Vinywaji,6.204E+12,1,"12,000.00","12,000.00","9,574.67","9,574.67","2,425.33",,,,,,
5/19/2026,10:00:44,Winston(R),,Sigara & RIZLA,0,19,200,"3,800.00",130.53,"2,480.00","1,320.00",,,,,,
5/19/2026,10:00:44,Pipi/Bigijii@100,,Vitamu,0,2,100,200,59.76,119.51,80.49,,,,,,
5/19/2026,10:00:44,Jambo:Lemon-300ml,,Vinywaji,0,2,600,"1,200.00",433.33,866.67,333.33,,,,,,
5/19/2026,10:00:44,Azam-Malt-300ML,,Vinywaji,6.00964E+12,2,600,"1,200.00",496.79,993.59,206.41,,,,,,
5/19/2026,10:00:44,Smart Gin-200ML,,Vinywaji,6.20301E+12,1,"2,000.00","2,000.00","1,744.28","1,744.28",255.72,,,,,,
5/19/2026,10:00:44,Azam-Cola-300ML,,Vinywaji,6.20301E+12,1,600,600,423.55,423.55,176.45,,,,,,
5/19/2026,10:00:44,Sembe-25kg,,Nafaka,0,0.3,"1,500.00",375,"1,180.00",295,80,,,,,,
5/19/2026,10:00:44,K-vant(L)- 750ML,,Vinywaji,6.204E+12,1,"12,000.00","12,000.00","9,574.67","9,574.67","2,425.33",,,,,,
5/19/2026,10:00:44,Jambo:Cocopine-300ml,,Vinywaji,6.203E+12,1,600,600,417.29,417.29,182.71,,,,,,
5/19/2026,10:00:44,Pepsi : 600ML,,Vinywaji,6.2011E+12,3,"1,000.00","3,000.00",800,"2,400.00",600,,,,,,
5/19/2026,10:00:44,Mayai@Kizungu,,Viungo,0,2,350,700,266.67,533.33,166.67,,,,,,
5/19/2026,10:00:44,Tamu : Bakery Mkate-1pcs@800,,Nafaka,0,1,"1,000.00","1,000.00",800,800,200,,,,,,
5/19/2026,10:00:44,"Tamu : Bakery Maandazi-12pcs@5,000",,Nafaka,0,1,500,500,416.67,416.67,83.33,,,,,,
5/19/2026,10:00:44,"Tamu : Bakery Maandazi-24pcs@2,000",,Nafaka,0,7,100,700,83.33,583.33,116.67,,,,,,
5/19/2026,10:00:44,Double(KK)-200ml,,Vinywaji,6.20301E+12,1,"2,000.00","2,000.00","1,794.67","1,794.67",205.33,,,,,,
5/19/2026,12:32:34,Pepsi : 600ML,,Vinywaji,6.2011E+12,3,"1,000.00","3,000.00",800,"2,400.00",600,,,,,,
5/19/2026,12:32:34,Azam-Cola-300ML,,Vinywaji,6.20301E+12,7,600,"4,200.00",423.55,"2,964.84","1,235.16",,,,,,
5/19/2026,12:32:34,Azam-Malt-300ML,,Vinywaji,6.00964E+12,2,600,"1,200.00",496.79,993.59,206.41,,,,,,
5/19/2026,12:32:34,Pipi/Bigijii@100,,Vitamu,0,4,100,400,59.76,239.02,160.98,,,,,,
5/19/2026,12:32:34,Jambo:Cocopine-300ml,,Vinywaji,6.203E+12,2,600,"1,200.00",417.29,834.58,365.42,,,,,,
5/19/2026,12:32:34,Winston(R),,Sigara & RIZLA,0,2,200,400,130.18,260.36,139.64,,,,,,
5/19/2026,12:32:34,Winston(R),,Sigara & RIZLA,0,8,200,"1,600.00",130.53,"1,044.21",555.79,,,,,,
5/19/2026,12:32:34,Sukari(Kupima) - 50kg,,Viungo,0,0.3,"3,000.00",750,"2,360.00",590,160,,,,,,
5/19/2026,14:23:14,Fanta-Orange : 350mL,,Vinywaji,0,1,800,800,558.33,558.33,241.67,,,,,,
5/19/2026,14:23:14,Sembe-25kg,,Nafaka,0,1,"1,500.00","1,500.00","1,180.00","1,180.00",320,,,,,,
5/19/2026,14:23:14,Winston(R),,Sigara & RIZLA,0,20,200,"4,000.00",130.53,"2,610.53","1,389.47",,,,,,
5/19/2026,14:23:14,Uhai(W)-1.6L,,Vinywaji,6.20301E+12,2,800,"1,600.00",498.15,996.3,603.7,,,,,,
5/19/2026,14:23:14,Mayai@Kizungu,,Viungo,0,2,350,700,266.67,533.33,166.67,,,,,,
5/19/2026,14:23:14,Mafuta/Kupikia-20L,,Viungo,0,0.8,"6,000.00","4,500.00","4,060.98","3,045.73","1,454.27",,,,,,
5/19/2026,15:02:05,Pepsi : 600ML,,Vinywaji,6.2011E+12,1,"1,000.00","1,000.00",800,800,200,,,,,,
5/19/2026,15:02:05,Winston(R),,Sigara & RIZLA,0,1,200,200,130.53,130.53,69.47,,,,,,
5/19/2026,15:02:05,Winston(R),,Sigara & RIZLA,0,1,200,200,130.18,130.18,69.82,,,,,,
5/19/2026,15:02:05,Embassy,,Sigara & RIZLA,0,2,400,800,278.03,556.06,243.94,,,,,,
5/19/2026,16:00:01,Fanta-Orange : 350mL,,Vinywaji,0,4,800,"3,200.00",558.33,"2,233.32",966.68,,,,,,
5/19/2026,16:00:01,Pipi/Bigijii@50,,Vitamu,0,11,50,550,31.63,347.96,202.04,,,,,,
5/19/2026,16:00:01,Double(KK)-200ml,,Vinywaji,6.20301E+12,0.5,"2,000.00","1,000.00","1,794.67",897.33,102.67,,,,,,
5/19/2026,16:00:01,Nyota/Kali,,Sigara & RIZLA,0,3,150,450,85.48,256.43,193.57,,,,,,
5/19/2026,16:00:01,Master(R),,Sigara & RIZLA,0,1,150,150,104.65,104.65,45.35,,,,,,
5/19/2026,16:00:01,Mafuta/Kupikia-20L,,Viungo,0,0.3,"6,000.00","1,500.00","4,060.98","1,015.24",484.76,,,,,,
5/19/2026,16:00:01,Sembe-25kg,,Nafaka,0,0.5,"1,500.00",750,"1,180.00",590,160,,,,,,
5/19/2026,16:07:40,Pipi/Bigijii@100,,Vitamu,0,2,100,200,59.76,119.51,80.49,,,,,,
5/19/2026,16:07:40,Winston(R),,Sigara & RIZLA,0,1,200,200,130.53,130.53,69.47,,,,,,
5/19/2026,16:37:11,Embassy,,Sigara & RIZLA,0,5,400,"2,000.00",278.03,"1,390.15",609.85,,,,,,
5/19/2026,16:46:01,Smart Gin-200ML,,Vinywaji,6.20301E+12,1,"2,000.00","2,000.00","1,744.28","1,744.28",255.72,,,,,,
5/19/2026,17:11:10,Winston(R),,Sigara & RIZLA,0,6.5,200,"1,300.00",130.53,848.42,451.58,,,,,,
5/19/2026,17:11:10,Pipi/Bigijii@100,,Vitamu,0,1,100,100,59.76,59.76,40.24,,,,,,
5/19/2026,17:11:10,Jambo:Bolibo-300ml,,Vinywaji,6.203E+12,1,600,600,428.57,428.57,171.43,,,,,,
5/19/2026,17:11:10,Jobo-200ML,,Vinywaji,6.20304E+12,0.5,"2,000.00","1,000.00","1,723.96",861.98,138.02,,,,,,
5/19/2026,17:51:35,Winston(R),,Sigara & RIZLA,0,2,200,400,130.53,261.05,138.95,,,,,,
5/19/2026,17:51:35,Master(R),,Sigara & RIZLA,0,10,150,"1,500.00",104.65,"1,046.53",453.47,,,,,,
5/19/2026,18:47:10,Smart Gin-200ML,,Vinywaji,6.20301E+12,1,"2,000.00","2,000.00","1,744.28","1,744.28",255.72,,,,,,
5/19/2026,18:47:10,Embassy,,Sigara & RIZLA,0,1,400,400,278.03,278.03,121.97,,,,,,
5/19/2026,19:07:15,Uhai(W)-1L,,Vinywaji,6.20301E+12,2,600,"1,200.00",417.49,834.98,365.02,,,,,,
5/19/2026,19:07:15,Winston(R),,Sigara & RIZLA,0,24.5,200,"4,900.00",130.53,"3,197.89","1,702.11",,,,,,
5/19/2026,19:07:15,Niceone-400g,,Usafi:Jumla,6.20302E+12,2,"1,000.00","2,000.00",837.5,"1,675.00",325,,,,,,
5/19/2026,19:07:15,Tambi-25kg (Kupima),,Nafaka,0,0.5,"2,800.00","1,400.00","2,140.00","1,070.00",330,,,,,,
5/19/2026,19:42:36,Stone Tangawizi : 350ml,,Vinywaji,0,1,800,800,562.5,562.5,237.5,,,,,,
5/19/2026,19:42:36,Pepsi : 600ML,,Vinywaji,6.2011E+12,1,"1,000.00","1,000.00",800,800,200,,,,,,
5/19/2026,19:42:36,Mafuta/Kupikia-20L,,Viungo,0,0.5,"6,000.00","3,000.00","4,060.98","2,030.49",969.51,,,,,,
5/19/2026,19:42:36,Double(KK)-200ml,,Vinywaji,6.20301E+12,0.5,"2,000.00","1,000.00","1,794.67",897.33,102.67,,,,,,
5/19/2026,19:42:36,RIZLA,,Sigara & RIZLA,0,2,800,"1,600.00",550,"1,100.00",500,,,,,,
5/19/2026,19:42:36,LED Bulb-5W,,Umeme/Ufundi,0,1,"1,500.00","1,500.00",721.79,721.79,778.21,,,,,,
5/19/2026,19:42:36,Sembe-25kg,,Nafaka,0,1,"1,500.00","1,500.00","1,180.00","1,180.00",320,,,,,,
5/19/2026,19:55:55,Uhai(W)-1L,,Vinywaji,6.20301E+12,1,600,600,417.49,417.49,182.51,,,,,,
5/19/2026,19:55:55,UDI : STIKI,,Usafi:Binafsi,0,7,50,350,23.81,166.67,183.33,,,,,,
5/19/2026,19:55:55,Winston(R),,Sigara & RIZLA,0,8.5,200,"1,700.00",130.53,"1,109.47",590.53,,,,,,
5/19/2026,19:55:55,Sembe-25kg,,Nafaka,0,0.5,"1,500.00",750,"1,180.00",590,160,,,,,,
5/19/2026,20:00:09,Winston(R),,Sigara & RIZLA,0,1,200,200,130.53,130.53,69.47,,,,,,
5/19/2026,20:39:06,Double(KK)-200ml,,Vinywaji,6.20301E+12,0.5,"2,000.00","1,000.00","1,794.67",897.33,102.67,,,,,,
5/19/2026,20:39:06,Smart Gin-200ML,,Vinywaji,6.20301E+12,1.5,"2,000.00","3,000.00","1,744.28","2,616.42",383.58,,,,,,
5/19/2026,20:39:06,Winston(R),,Sigara & RIZLA,0,10,200,"2,000.00",130.53,"1,305.26",694.74,,,,,,
5/19/2026,20:39:06,Sembe-25kg,,Nafaka,0,1,"1,500.00","1,500.00","1,180.00","1,180.00",320,,,,,,
5/19/2026,20:39:06,Kiwembe : RK,,Usafi:Binafsi,0,1,100,100,60,60,40,,,,,,
5/19/2026,20:39:06,Mayai@Kizungu,,Viungo,0,4,350,"1,400.00",266.67,"1,066.67",333.33,,,,,,
5/19/2026,23:00:59,Azam-Cola-300ML,,Vinywaji,6.20301E+12,2,600,"1,200.00",423.55,847.1,352.9,,,,,,
5/19/2026,23:00:59,Jambo:Bolibo-300ml,,Vinywaji,6.203E+12,1,600,600,428.57,428.57,171.43,,,,,,
5/19/2026,23:07:39,Ngano-25kg,,Nafaka,0,1.5,"1,800.00","2,700.00","1,507.14","2,260.71",439.29,,,,,,
5/19/2026,23:07:39,Azam-Malt-300ML,,Vinywaji,6.00964E+12,2,600,"1,200.00",496.79,993.59,206.41,,,,,,
5/19/2026,23:07:39,Uhai(W)-1L,,Vinywaji,6.20301E+12,2,600,"1,200.00",417.49,834.98,365.02,,,,,,
5/19/2026,23:07:39,Uhai(W)-1.6L,,Vinywaji,6.20301E+12,1,800,800,498.15,498.15,301.85,,,,,,
5/19/2026,23:07:39,Sembe-25kg,,Nafaka,0,0.8,"1,500.00","1,125.00","1,180.00",885,240,,,,,,
5/19/2026,23:07:39,Pipi/Bigijii@50,,Vitamu,0,11,50,550,31.63,347.96,202.04,,,,,,
5/19/2026,23:07:39,Pipi/Bigijii@100,,Vitamu,0,5,100,500,59.76,298.78,201.22,,,,,,
5/19/2026,23:07:39,Jambo:Cocopine-300ml,,Vinywaji,6.203E+12,1,600,600,417.29,417.29,182.71,,,,,,
5/19/2026,23:07:39,Embassy,,Sigara & RIZLA,0,2,400,800,278.03,556.06,243.94,,,,,,
5/20/2026,11:39:59,Winston(R),,Sigara & RIZLA,0,20.5,200,"4,100.00",130.53,"2,675.79","1,424.21",,,,,,
5/20/2026,11:39:59,Uhai(W)-1L,,Vinywaji,6.20301E+12,1,600,600,417.49,417.49,182.51,,,,,,
5/20/2026,11:39:59,Sukari(Kupima) - 50kg,,Viungo,0,0.5,"3,000.00","1,500.00","2,360.00","1,180.00",320,,,,,,
5/20/2026,11:39:59,Azam-Cola-300ML,,Vinywaji,6.20301E+12,2,600,"1,200.00",423.55,847.1,352.9,,,,,,
5/20/2026,11:39:59,Azam-Malt-300ML,,Vinywaji,6.00964E+12,1,600,600,496.79,496.79,103.21,,,,,,
5/20/2026,11:39:59,Smart Gin-200ML,,Vinywaji,6.20301E+12,1,"2,000.00","2,000.00","1,744.28","1,744.28",255.72,,,,,,
5/20/2026,11:39:59,Pepsi : 600ML,,Vinywaji,6.2011E+12,1,"1,000.00","1,000.00",800,800,200,,,,,,
5/20/2026,11:39:59,Embassy,,Sigara & RIZLA,0,1,400,400,278.03,278.03,121.97,,,,,,
5/20/2026,13:09:26,Nyota/Kali,,Sigara & RIZLA,0,20,150,"3,000.00",85.48,"1,709.56","1,290.44",,,,,,
5/20/2026,13:09:26,Uhai(W)-1L,,Vinywaji,6.20301E+12,1,600,600,417.49,417.49,182.51,,,,,,
5/20/2026,13:09:26,Winston(R),,Sigara & RIZLA,0,12.5,200,"2,500.00",130.53,"1,631.58",868.42,,,,,,
5/20/2026,13:09:26,Mayai@Kizungu,,Viungo,0,6,350,"2,100.00",266.67,"1,600.00",500,,,,,,
5/20/2026,13:09:26,Kiwembe : RK,,Usafi:Binafsi,0,1,100,100,60,60,40,,,,,,
5/20/2026,13:09:26,Mirinda-Black : 350ml,,Vinywaji,0,1,700,700,500,500,200,,,,,,
5/20/2026,13:09:26,Jambo:Bolibo-300ml,,Vinywaji,6.203E+12,1,600,600,428.57,428.57,171.43,,,,,,
5/20/2026,13:09:26,Smart Gin-200ML,,Vinywaji,6.20301E+12,0.5,"2,000.00","1,000.00","1,744.28",872.14,127.86,,,,,,
5/20/2026,14:44:59,Pipi/Bigijii@50,,Vitamu,0,22,50,"1,100.00",31.63,695.92,404.08,,,,,,
5/20/2026,14:44:59,Sembe-25kg,,Nafaka,0,0.8,"1,500.00","1,125.00","1,180.00",885,240,,,,,,
5/20/2026,18:18:25,Mirinda-Black : 350ml,,Vinywaji,0,1,700,700,500,500,200,,,,,,
5/20/2026,18:18:25,Embassy,,Sigara & RIZLA,0,1,400,400,278.03,278.03,121.97,,,,,,
5/20/2026,18:18:25,Winston(R),,Sigara & RIZLA,0,16.5,200,"3,300.00",130.53,"2,153.68","1,146.32",,,,,,
5/20/2026,18:18:25,Mafuta/Kupikia-20L,,Viungo,0,1,"6,000.00","6,000.00","4,060.98","4,060.98","1,939.02",,,,,,
5/20/2026,19:36:43,Smart Gin-200ML,,Vinywaji,6.20301E+12,1,"2,000.00","2,000.00","1,744.28","1,744.28",255.72,,,,,,
5/20/2026,19:36:43,Winston(R),,Sigara & RIZLA,0,7,200,"1,400.00",130.53,913.68,486.32,,,,,,
5/20/2026,19:36:43,Mafuta/Kupikia-20L,,Viungo,0,0.3,"6,000.00","1,500.00","4,060.98","1,015.24",484.76,,,,,,
5/20/2026,19:36:43,Jambo:Bolibo-300ml,,Vinywaji,6.203E+12,1,600,600,428.57,428.57,171.43,,,,,,
5/20/2026,19:36:43,Jambo:Cocopine-300ml,,Vinywaji,6.203E+12,2,600,"1,200.00",417.29,834.58,365.42,,,,,,
5/20/2026,19:36:43,Pepsi : 600ML,,Vinywaji,6.2011E+12,1,"1,000.00","1,000.00",800,800,200,,,,,,
5/20/2026,19:36:43,Mirinda-Black : 350ml,,Vinywaji,0,1,700,700,500,500,200,,,,,,
5/20/2026,19:36:43,Sembe-25kg,,Nafaka,0,0.5,"1,500.00",750,"1,180.00",590,160,,,,,,
5/20/2026,20:03:28,Uhai(W)-1L,,Vinywaji,6.20301E+12,1,600,600,417.49,417.49,182.51,,,,,,
5/20/2026,20:03:28,Smart Gin-200ML,,Vinywaji,6.20301E+12,0.5,"2,000.00","1,000.00","1,744.28",872.14,127.86,,,,,,
5/20/2026,20:03:28,Mosquito :COIL,,Afya,0,9,250,"2,250.00",140,"1,260.00",990,,,,,,
5/20/2026,20:03:28,Winston(R),,Sigara & RIZLA,0,7,200,"1,400.00",130.53,913.68,486.32,,,,,,
5/20/2026,20:03:28,"Tamu : Bakery Skonzi-4pcs@1,600",,Nafaka,0,4,500,"2,000.00",400,"1,600.00",400,,,,,,
5/20/2026,20:36:26,Mayai@Kizungu,,Viungo,0,2,350,700,266.67,533.33,166.67,,,,,,
5/20/2026,20:36:26,Mafuta/Kupikia-20L,,Viungo,0,0.3,"6,000.00","1,500.00","4,060.98","1,015.24",484.76,,,,,,
5/20/2026,20:36:26,Pepsi : 600ML,,Vinywaji,6.2011E+12,1,"1,000.00","1,000.00",800,800,200,,,,,,
5/20/2026,20:36:26,Fanta-Passion : 350mL,,Vinywaji,0,1,800,800,558.33,558.33,241.67,,,,,,
5/20/2026,20:36:26,Pipi/Bigijii@50,,Vitamu,0,2,50,100,31.63,63.27,36.73,,,,,,
5/20/2026,20:36:26,Smart Gin-200ML,,Vinywaji,6.20301E+12,1,"2,000.00","2,000.00","1,744.28","1,744.28",255.72,,,,,,
5/20/2026,20:50:24,Master(K),,Sigara & RIZLA,0,20,150,"3,000.00",100.76,"2,015.25",984.75,,,,,,
5/20/2026,21:47:01,Ngano-25kg,,Nafaka,0,0.8,"1,800.00","1,350.00","1,507.14","1,130.36",219.64,,,,,,
